id,dataset,workload,faces_detected,eyes_detected,process_time_ms,total_time_ms,system,resolution_label
0,DATASET_2,FACE_DETECT,1,0,977,1027,Firefox_67_Windows,LARGE
1,DATASET_2,FACE_DETECT,2,0,979,1028,Firefox_67_Windows,LARGE
2,DATASET_2,FACE_DETECT,1,0,1108,1157,Firefox_67_Windows,LARGE
3,DATASET_2,FACE_DETECT,0,0,973,1022,Firefox_67_Windows,LARGE
4,DATASET_2,FACE_DETECT,2,0,1049,1097,Firefox_67_Windows,LARGE
5,DATASET_2,FACE_DETECT,2,0,923,973,Firefox_67_Windows,LARGE
6,DATASET_2,FACE_DETECT,1,0,1092,1140,Firefox_67_Windows,LARGE
7,DATASET_2,FACE_DETECT,0,0,1147,1199,Firefox_67_Windows,LARGE
8,DATASET_2,FACE_DETECT,1,0,1112,1162,Firefox_67_Windows,LARGE
9,DATASET_2,FACE_DETECT,3,0,1102,1147,Firefox_67_Windows,LARGE
10,DATASET_2,FACE_DETECT,1,0,1028,1075,Firefox_67_Windows,LARGE
11,DATASET_2,FACE_DETECT,1,0,848,893,Firefox_67_Windows,LARGE
12,DATASET_2,FACE_DETECT,1,0,828,875,Firefox_67_Windows,LARGE
13,DATASET_2,FACE_DETECT,2,0,863,906,Firefox_67_Windows,LARGE
14,DATASET_2,FACE_DETECT,1,0,933,980,Firefox_67_Windows,LARGE
15,DATASET_2,FACE_DETECT,1,0,922,969,Firefox_67_Windows,LARGE
16,DATASET_2,FACE_DETECT,2,0,941,988,Firefox_67_Windows,LARGE
17,DATASET_2,FACE_DETECT,1,0,982,1031,Firefox_67_Windows,LARGE
18,DATASET_2,FACE_DETECT,4,0,928,981,Firefox_67_Windows,LARGE
19,DATASET_2,FACE_DETECT,3,0,934,981,Firefox_67_Windows,LARGE
20,DATASET_2,FACE_DETECT,2,0,914,962,Firefox_67_Windows,LARGE
21,DATASET_2,FACE_DETECT,2,0,940,993,Firefox_67_Windows,LARGE
22,DATASET_2,FACE_DETECT,0,0,913,959,Firefox_67_Windows,LARGE
23,DATASET_2,FACE_DETECT,1,0,934,985,Firefox_67_Windows,LARGE
24,DATASET_2,FACE_DETECT,0,0,937,981,Firefox_67_Windows,LARGE
25,DATASET_2,FACE_DETECT,0,0,976,1023,Firefox_67_Windows,LARGE
26,DATASET_2,FACE_DETECT,1,0,946,994,Firefox_67_Windows,LARGE
27,DATASET_2,FACE_DETECT,1,0,1019,1070,Firefox_67_Windows,LARGE
28,DATASET_2,FACE_DETECT,1,0,926,973,Firefox_67_Windows,LARGE
29,DATASET_2,FACE_DETECT,1,0,927,981,Firefox_67_Windows,LARGE
30,DATASET_2,FACE_DETECT,1,0,874,916,Firefox_67_Windows,LARGE
31,DATASET_2,FACE_DETECT,0,0,883,930,Firefox_67_Windows,LARGE
32,DATASET_2,FACE_DETECT,1,0,934,981,Firefox_67_Windows,LARGE
33,DATASET_2,FACE_DETECT,1,0,920,967,Firefox_67_Windows,LARGE
34,DATASET_2,FACE_DETECT,1,0,905,954,Firefox_67_Windows,LARGE
35,DATASET_2,FACE_DETECT,1,0,1134,1182,Firefox_67_Windows,LARGE
36,DATASET_2,FACE_DETECT,0,0,1103,1152,Firefox_67_Windows,LARGE
37,DATASET_2,FACE_DETECT,0,0,1046,1101,Firefox_67_Windows,LARGE
38,DATASET_2,FACE_DETECT,2,0,1066,1116,Firefox_67_Windows,LARGE
39,DATASET_2,FACE_DETECT,1,0,972,1019,Firefox_67_Windows,LARGE
40,DATASET_2,FACE_DETECT,1,0,982,1028,Firefox_67_Windows,LARGE
41,DATASET_2,FACE_DETECT,1,0,995,1039,Firefox_67_Windows,LARGE
42,DATASET_2,FACE_DETECT,0,0,963,1011,Firefox_67_Windows,LARGE
43,DATASET_2,FACE_DETECT,0,0,974,1020,Firefox_67_Windows,LARGE
44,DATASET_2,FACE_DETECT,0,0,1000,1046,Firefox_67_Windows,LARGE
45,DATASET_2,FACE_DETECT,2,0,1025,1069,Firefox_67_Windows,LARGE
46,DATASET_2,FACE_DETECT,2,0,1111,1162,Firefox_67_Windows,LARGE
47,DATASET_2,FACE_DETECT,1,0,1114,1178,Firefox_67_Windows,LARGE
48,DATASET_2,FACE_DETECT,1,0,1119,1167,Firefox_67_Windows,LARGE
49,DATASET_2,FACE_DETECT,3,0,1113,1166,Firefox_67_Windows,LARGE
50,DATASET_2,FACE_DETECT,4,0,1034,1086,Firefox_67_Windows,LARGE
51,DATASET_2,FACE_DETECT,1,0,964,1020,Firefox_67_Windows,LARGE
52,DATASET_2,FACE_DETECT,1,0,1052,1108,Firefox_67_Windows,LARGE
53,DATASET_2,FACE_DETECT,0,0,940,994,Firefox_67_Windows,LARGE
54,DATASET_2,FACE_DETECT,1,0,914,973,Firefox_67_Windows,LARGE
55,DATASET_2,FACE_DETECT,1,0,933,992,Firefox_67_Windows,LARGE
56,DATASET_2,FACE_DETECT,1,0,1135,1178,Firefox_67_Windows,LARGE
57,DATASET_2,FACE_DETECT,0,0,1075,1123,Firefox_67_Windows,LARGE
58,DATASET_2,FACE_DETECT,1,0,1112,1157,Firefox_67_Windows,LARGE
59,DATASET_2,FACE_DETECT,1,0,1033,1078,Firefox_67_Windows,LARGE
60,DATASET_2,FACE_DETECT,1,0,896,939,Firefox_67_Windows,LARGE
61,DATASET_2,FACE_DETECT,1,0,858,898,Firefox_67_Windows,LARGE
62,DATASET_2,FACE_DETECT,0,0,832,877,Firefox_67_Windows,LARGE
63,DATASET_2,FACE_DETECT,2,0,851,897,Firefox_67_Windows,LARGE
64,DATASET_2,FACE_DETECT,0,0,877,919,Firefox_67_Windows,LARGE
65,DATASET_2,FACE_DETECT,1,0,1159,1204,Firefox_67_Windows,LARGE
66,DATASET_2,FACE_DETECT,2,0,1187,1231,Firefox_67_Windows,LARGE
67,DATASET_2,FACE_DETECT,1,0,1163,1208,Firefox_67_Windows,LARGE
68,DATASET_2,FACE_DETECT,2,0,1135,1180,Firefox_67_Windows,LARGE
69,DATASET_2,FACE_DETECT,1,0,1144,1186,Firefox_67_Windows,LARGE
70,DATASET_2,FACE_DETECT,0,0,703,749,Firefox_67_Windows,LARGE
71,DATASET_2,FACE_DETECT,0,0,707,754,Firefox_67_Windows,LARGE
72,DATASET_2,FACE_DETECT,0,0,718,764,Firefox_67_Windows,LARGE
73,DATASET_2,FACE_DETECT,0,0,667,711,Firefox_67_Windows,LARGE
74,DATASET_2,FACE_DETECT,1,0,700,750,Firefox_67_Windows,LARGE
75,DATASET_2,FACE_DETECT,1,0,718,761,Firefox_67_Windows,LARGE
76,DATASET_2,FACE_DETECT,0,0,720,771,Firefox_67_Windows,LARGE
77,DATASET_2,FACE_DETECT,0,0,701,743,Firefox_67_Windows,LARGE
78,DATASET_2,FACE_DETECT,0,0,699,744,Firefox_67_Windows,LARGE
79,DATASET_2,FACE_DETECT,3,0,980,1023,Firefox_67_Windows,LARGE
80,DATASET_2,FACE_DETECT,3,0,981,1025,Firefox_67_Windows,LARGE
81,DATASET_2,FACE_DETECT,1,0,987,1029,Firefox_67_Windows,LARGE
82,DATASET_2,FACE_DETECT,2,0,987,1031,Firefox_67_Windows,LARGE
83,DATASET_2,FACE_DETECT,2,0,996,1038,Firefox_67_Windows,LARGE
84,DATASET_2,FACE_DETECT,0,0,941,984,Firefox_67_Windows,LARGE
85,DATASET_2,FACE_DETECT,2,0,929,988,Firefox_67_Windows,LARGE
86,DATASET_2,FACE_DETECT,4,0,1112,1170,Firefox_67_Windows,LARGE
87,DATASET_2,FACE_DETECT,3,0,1087,1140,Firefox_67_Windows,LARGE
88,DATASET_2,FACE_DETECT,1,0,1018,1066,Firefox_67_Windows,LARGE
89,DATASET_2,FACE_DETECT,2,0,1024,1072,Firefox_67_Windows,LARGE
90,DATASET_2,FACE_DETECT,0,0,1035,1082,Firefox_67_Windows,LARGE
91,DATASET_2,FACE_DETECT,0,0,1034,1081,Firefox_67_Windows,LARGE
92,DATASET_2,FACE_DETECT,2,0,1009,1053,Firefox_67_Windows,LARGE
93,DATASET_2,FACE_DETECT,1,0,1022,1067,Firefox_67_Windows,LARGE
94,DATASET_2,FACE_DETECT,0,0,713,759,Firefox_67_Windows,LARGE
95,DATASET_2,FACE_DETECT,0,0,317,359,Firefox_67_Windows,LARGE
96,DATASET_2,FACE_DETECT,0,0,205,251,Firefox_67_Windows,LARGE
97,DATASET_2,FACE_DETECT,0,0,216,262,Firefox_67_Windows,LARGE
98,DATASET_2,FACE_DETECT,0,0,240,285,Firefox_67_Windows,LARGE
99,DATASET_2,FACE_DETECT,0,0,280,325,Firefox_67_Windows,LARGE
100,DATASET_2,FACE_DETECT,0,0,272,318,Firefox_67_Windows,LARGE
101,DATASET_2,FACE_DETECT,0,0,292,335,Firefox_67_Windows,LARGE
102,DATASET_2,FACE_DETECT,0,0,338,384,Firefox_67_Windows,LARGE
103,DATASET_2,FACE_DETECT,0,0,291,338,Firefox_67_Windows,LARGE
104,DATASET_2,FACE_DETECT,0,0,291,340,Firefox_67_Windows,LARGE
105,DATASET_2,FACE_DETECT,0,0,293,335,Firefox_67_Windows,LARGE
106,DATASET_2,FACE_DETECT,0,0,285,331,Firefox_67_Windows,LARGE
